Epoch,Learning_rate,Training_accuracy,Testing_accuracy,Activation,pool
10,0.018181818181818184,97.4578,95.73,"['rrelu', 'leaky_relu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.5072,93.32,"['elu', 'relu', 'relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.8288,95.36,"['elu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,96.8158,72.66,"['elu', 'celu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,97.1136,91.21,"['rrelu', 'rrelu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,95.0894,83.09,"['relu', 'rrelu', 'rrelu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.018181818181818184,97.1988,94.92,"['relu', 'rrelu', 'rrelu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.4996,90.85,"['rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.7094,98.29,"['relu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,73.586,44.32,"['elu', 'elu', 'elu', 'relu', 'relu']","('max', 'max')"
10,0.018181818181818184,89.9382,94.44,"['relu', 'relu', 'rrelu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.018181818181818184,97.0552,80.7,"['elu', 'relu', 'rrelu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.018181818181818184,97.0332,79.98,"['elu', 'rrelu', 'rrelu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018181818181818184,96.4818,59.79,"['elu', 'elu', 'relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018181818181818184,97.2472,69.04,"['elu', 'elu', 'elu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.018181818181818184,97.4964,98.06,"['relu', 'rrelu', 'leaky_relu', 'celu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.3848,91.54,"['elu', 'relu', 'rrelu', 'celu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.0082,73.11,"['elu', 'elu', 'relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.5682,93.25,"['elu', 'relu', 'relu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.018181818181818184,97.5036,68.53,"['elu', 'elu', 'relu', 'relu', 'celu']","('max', 'avg')"
10,0.018181818181818184,60.0682,47.95,"['elu', 'elu', 'relu', 'relu', 'relu']","('avg', 'avg')"
10,0.018181818181818184,97.682,98.65,"['relu', 'relu', 'relu', 'relu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.528,97.12,"['elu', 'relu', 'relu', 'relu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,96.2478,69.61,"['elu', 'rrelu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.018181818181818184,97.3068,98.55,"['leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,97.5382,98.35,"['relu', 'relu', 'rrelu', 'rrelu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,97.1576,80.11,"['rrelu', 'rrelu', 'rrelu', 'rrelu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,96.8594,72.12,"['elu', 'elu', 'elu', 'relu', 'rrelu']","('max', 'avg')"
10,0.018181818181818184,94.4682,81.45,"['elu', 'relu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.018181818181818184,96.4498,24.77,"['elu', 'elu', 'relu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.018181818181818184,97.6758,96.91,"['elu', 'relu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,97.4986,83.76,"['elu', 'relu', 'relu', 'rrelu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.5398,97.0,"['relu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.3358,98.56,"['relu', 'relu', 'relu', 'relu', 'rrelu']","('max', 'avg')"
10,0.018181818181818184,97.4914,78.41,"['elu', 'elu', 'elu', 'elu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.266,97.72,"['relu', 'relu', 'rrelu', 'celu', 'celu']","('max', 'avg')"
10,0.018181818181818184,95.8018,98.27,"['relu', 'relu', 'relu', 'relu', 'leaky_relu']","('max', 'avg')"
10,0.018181818181818184,97.1678,87.31,"['rrelu', 'rrelu', 'rrelu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.018181818181818184,10.598,9.91,"['relu', 'relu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.018181818181818184,97.0122,84.99,"['rrelu', 'rrelu', 'rrelu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.018181818181818184,96.9082,98.27,"['relu', 'relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.018181818181818184,96.817,86.82,"['elu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.018181818181818184,96.8106,66.34,"['elu', 'elu', 'elu', 'elu', 'leaky_relu']","('avg', 'avg')"
10,0.018181818181818184,96.968,70.49,"['elu', 'elu', 'elu', 'elu', 'rrelu']","('max', 'avg')"
10,0.018181818181818184,97.3068,97.42,"['relu', 'relu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.018181818181818184,96.3948,83.27,"['elu', 'elu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.018181818181818184,97.1562,42.95,"['elu', 'relu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.018181818181818184,96.7752,82.46,"['relu', 'celu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,96.5856,43.13,"['elu', 'elu', 'elu', 'elu', 'relu']","('avg', 'avg')"
10,0.018181818181818184,97.3372,70.38,"['elu', 'rrelu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,96.467,97.57,"['relu', 'relu', 'relu', 'rrelu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.5366,92.66,"['elu', 'relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.6108,97.28,"['leaky_relu', 'leaky_relu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,96.8034,97.99,"['relu', 'relu', 'relu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.018181818181818184,97.2422,94.69,"['rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.018181818181818184,96.868,92.48,"['leaky_relu', 'celu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,97.4514,79.3,"['elu', 'elu', 'relu', 'relu', 'rrelu']","('max', 'avg')"
10,0.018181818181818184,97.2362,86.2,"['rrelu', 'rrelu', 'rrelu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.8578,94.69,"['rrelu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,97.161,92.96,"['relu', 'rrelu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,97.6754,98.09,"['leaky_relu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.648,96.38,"['elu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.917,98.56,"['relu', 'relu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,96.7258,54.25,"['elu', 'elu', 'elu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.018181818181818184,97.056,65.34,"['elu', 'rrelu', 'rrelu', 'rrelu', 'celu']","('max', 'avg')"
10,0.018181818181818184,96.864,79.91,"['elu', 'rrelu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,97.0576,69.58,"['elu', 'elu', 'elu', 'relu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,96.9698,93.28,"['elu', 'relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.018181818181818184,97.4338,98.23,"['relu', 'relu', 'relu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.018181818181818184,96.7294,84.37,"['rrelu', 'celu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.018181818181818184,96.635,98.53,"['relu', 'relu', 'relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.018181818181818184,96.6726,77.47,"['elu', 'elu', 'rrelu', 'celu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.7736,93.34,"['rrelu', 'rrelu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.6094,80.09,"['elu', 'elu', 'relu', 'rrelu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.217,87.26,"['elu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018181818181818184,96.347,37.43,"['elu', 'elu', 'rrelu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.018181818181818184,97.422,96.79,"['relu', 'rrelu', 'rrelu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.018181818181818184,97.2928,97.9,"['relu', 'relu', 'relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.3822,98.55,"['relu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.018181818181818184,97.2856,45.63,"['elu', 'elu', 'elu', 'rrelu', 'celu']","('max', 'avg')"
10,0.018181818181818184,96.9352,22.73,"['elu', 'elu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,97.3102,91.69,"['rrelu', 'rrelu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.2078,86.13,"['elu', 'elu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.2772,95.93,"['elu', 'relu', 'relu', 'relu', 'leaky_relu']","('max', 'avg')"
10,0.018181818181818184,96.4624,92.75,"['relu', 'rrelu', 'rrelu', 'rrelu', 'celu']","('max', 'avg')"
10,0.018181818181818184,96.9814,98.0,"['relu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.3912,98.4,"['relu', 'relu', 'rrelu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.6964,69.8,"['elu', 'relu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.018181818181818184,96.869,75.86,"['elu', 'elu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018181818181818184,97.6902,91.76,"['rrelu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.018181818181818184,97.377,87.4,"['elu', 'relu', 'rrelu', 'rrelu', 'celu']","('max', 'max')"
10,0.018181818181818184,96.9204,90.39,"['elu', 'elu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,97.6932,98.22,"['relu', 'relu', 'relu', 'celu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.3976,83.66,"['elu', 'elu', 'relu', 'celu', 'celu']","('max', 'max')"
10,0.018181818181818184,97.251,92.74,"['relu', 'rrelu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,96.6332,81.52,"['elu', 'elu', 'relu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.018181818181818184,97.0424,94.83,"['rrelu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.0524,74.49,"['elu', 'elu', 'elu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.018181818181818184,97.3554,95.48,"['elu', 'relu', 'rrelu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018181818181818184,95.0692,70.88,"['elu', 'relu', 'relu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.018181818181818184,97.0674,91.97,"['relu', 'rrelu', 'rrelu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.018181818181818184,97.3274,83.75,"['elu', 'rrelu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.018181818181818184,96.7246,69.99,"['elu', 'elu', 'rrelu', 'rrelu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.2116,97.45,"['relu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018181818181818184,97.1448,81.41,"['elu', 'elu', 'elu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,96.8258,97.18,"['relu', 'leaky_relu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.018181818181818184,96.8612,76.57,"['elu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.018181818181818184,97.524,41.52,"['elu', 'leaky_relu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,97.0918,64.73,"['elu', 'elu', 'elu', 'celu', 'celu']","('avg', 'avg')"
10,0.018181818181818184,97.1322,53.47,"['elu', 'rrelu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018181818181818184,96.8682,67.63,"['elu', 'elu', 'elu', 'relu', 'leaky_relu']","('max', 'max')"
10,0.018181818181818184,59.7242,55.8,"['elu', 'relu', 'relu', 'relu', 'relu']","('max', 'max')"
10,0.018181818181818184,97.0926,97.84,"['relu', 'relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.018181818181818184,96.7176,66.61,"['elu', 'elu', 'rrelu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.018181818181818184,97.9284,62.64,"['elu', 'relu', 'relu', 'celu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.1926,97.62,"['relu', 'relu', 'rrelu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.018181818181818184,97.3278,84.74,"['elu', 'rrelu', 'rrelu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.018181818181818184,96.6918,59.41,"['elu', 'elu', 'rrelu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.018181818181818184,97.1994,43.62,"['elu', 'elu', 'relu', 'relu', 'leaky_relu']","('max', 'max')"
10,0.018181818181818184,95.7172,91.81,"['elu', 'relu', 'relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.018181818181818184,96.3782,95.62,"['elu', 'relu', 'relu', 'relu', 'rrelu']","('max', 'max')"
10,0.016666666666666666,97.6502,97.4,"['rrelu', 'leaky_relu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.377,90.81,"['elu', 'relu', 'relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.7246,93.08,"['elu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.539,90.56,"['elu', 'celu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.2008,92.62,"['rrelu', 'rrelu', 'rrelu', 'celu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.2696,94.02,"['relu', 'rrelu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.016666666666666666,97.3176,96.18,"['relu', 'rrelu', 'rrelu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.4118,95.99,"['rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.7642,98.04,"['relu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.016666666666666666,9.9294,9.91,"['elu', 'elu', 'elu', 'relu', 'relu']","('max', 'max')"
10,0.016666666666666666,95.8332,95.94,"['relu', 'relu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.016666666666666666,97.535,88.42,"['elu', 'relu', 'rrelu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.016666666666666666,97.0106,77.06,"['elu', 'rrelu', 'rrelu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.458,61.42,"['elu', 'elu', 'relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.016666666666666666,97.0852,69.72,"['elu', 'elu', 'elu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.016666666666666666,97.5404,96.96,"['relu', 'rrelu', 'leaky_relu', 'celu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.53,95.55,"['elu', 'relu', 'rrelu', 'celu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.5892,68.56,"['elu', 'elu', 'relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.704,94.66,"['elu', 'relu', 'relu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.016666666666666666,97.2482,86.97,"['elu', 'elu', 'relu', 'relu', 'celu']","('max', 'avg')"
10,0.016666666666666666,79.8876,55.2,"['elu', 'elu', 'relu', 'relu', 'relu']","('avg', 'avg')"
10,0.016666666666666666,97.5232,98.52,"['relu', 'relu', 'relu', 'relu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.6122,90.29,"['elu', 'relu', 'relu', 'relu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.4664,92.59,"['elu', 'rrelu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.016666666666666666,97.6132,98.15,"['leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.5552,97.41,"['relu', 'relu', 'rrelu', 'rrelu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.1198,89.83,"['rrelu', 'rrelu', 'rrelu', 'rrelu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.3092,66.37,"['elu', 'elu', 'elu', 'relu', 'rrelu']","('max', 'avg')"
10,0.016666666666666666,97.2016,91.6,"['elu', 'relu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.016666666666666666,97.4782,72.48,"['elu', 'elu', 'relu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.016666666666666666,97.7346,95.41,"['elu', 'relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.8696,70.12,"['elu', 'relu', 'relu', 'rrelu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.4152,98.19,"['relu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.0516,98.83,"['relu', 'relu', 'relu', 'relu', 'rrelu']","('avg', 'avg')"
10,0.016666666666666666,97.183,37.53,"['elu', 'elu', 'elu', 'elu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.2918,98.32,"['relu', 'relu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.1206,98.54,"['relu', 'relu', 'relu', 'relu', 'leaky_relu']","('max', 'max')"
10,0.016666666666666666,96.397,87.02,"['rrelu', 'rrelu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.016666666666666666,97.0086,96.9,"['relu', 'relu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.016666666666666666,97.2694,94.65,"['rrelu', 'rrelu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.016666666666666666,97.1766,98.33,"['relu', 'relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.016666666666666666,97.2936,50.88,"['elu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.016666666666666666,96.668,82.69,"['elu', 'elu', 'elu', 'elu', 'leaky_relu']","('max', 'avg')"
10,0.016666666666666666,97.6498,70.07,"['elu', 'elu', 'elu', 'elu', 'rrelu']","('max', 'max')"
10,0.016666666666666666,97.417,97.85,"['relu', 'relu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.4078,62.12,"['elu', 'elu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.016666666666666666,97.3932,38.4,"['elu', 'relu', 'rrelu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.016666666666666666,97.1638,91.41,"['relu', 'celu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.016666666666666666,96.9246,50.67,"['elu', 'elu', 'elu', 'elu', 'relu']","('max', 'avg')"
10,0.016666666666666666,97.344,74.61,"['elu', 'rrelu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.7662,98.35,"['relu', 'relu', 'relu', 'rrelu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.6622,93.88,"['elu', 'relu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.7912,98.04,"['leaky_relu', 'leaky_relu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.4462,98.27,"['relu', 'relu', 'relu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.016666666666666666,95.8792,95.45,"['rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.016666666666666666,96.7978,80.44,"['leaky_relu', 'celu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.2692,55.81,"['elu', 'elu', 'relu', 'relu', 'rrelu']","('max', 'avg')"
10,0.016666666666666666,96.882,93.84,"['rrelu', 'rrelu', 'rrelu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.4474,97.1,"['rrelu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.2988,95.7,"['relu', 'rrelu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.5098,98.31,"['leaky_relu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.5266,95.21,"['elu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.8294,97.78,"['relu', 'relu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.3432,74.78,"['elu', 'elu', 'elu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.016666666666666666,96.8304,84.73,"['elu', 'rrelu', 'rrelu', 'rrelu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.4052,92.27,"['elu', 'rrelu', 'rrelu', 'celu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.3848,83.93,"['elu', 'elu', 'elu', 'relu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.6726,91.5,"['elu', 'relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.016666666666666666,96.8708,97.94,"['relu', 'relu', 'relu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.016666666666666666,96.427,48.11,"['rrelu', 'celu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,96.3126,98.75,"['relu', 'relu', 'relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.016666666666666666,96.8362,69.3,"['elu', 'elu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.8612,95.58,"['rrelu', 'rrelu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.6172,64.75,"['elu', 'elu', 'relu', 'rrelu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.4416,84.61,"['elu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.016666666666666666,96.863,43.43,"['elu', 'elu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.016666666666666666,97.1472,93.91,"['relu', 'rrelu', 'rrelu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.016666666666666666,97.3064,98.79,"['relu', 'relu', 'relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.3554,98.47,"['relu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.016666666666666666,97.1146,34.26,"['elu', 'elu', 'elu', 'rrelu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.2542,77.96,"['elu', 'elu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.776,92.85,"['rrelu', 'rrelu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.1626,62.61,"['elu', 'elu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.17,94.5,"['elu', 'relu', 'relu', 'relu', 'leaky_relu']","('max', 'max')"
10,0.016666666666666666,97.4664,86.86,"['relu', 'rrelu', 'rrelu', 'rrelu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.4586,98.27,"['relu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.7276,97.64,"['relu', 'relu', 'rrelu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.5656,83.34,"['elu', 'relu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.016666666666666666,96.4994,55.21,"['elu', 'elu', 'rrelu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.016666666666666666,97.4598,92.59,"['rrelu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.016666666666666666,97.4716,83.01,"['elu', 'relu', 'rrelu', 'rrelu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.0964,76.09,"['elu', 'elu', 'leaky_relu', 'celu', 'celu']","('max', 'avg')"
10,0.016666666666666666,96.5036,98.4,"['relu', 'relu', 'relu', 'celu', 'celu']","('max', 'avg')"
10,0.016666666666666666,97.5318,60.28,"['elu', 'elu', 'relu', 'celu', 'celu']","('max', 'max')"
10,0.016666666666666666,97.6768,94.87,"['relu', 'rrelu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.016666666666666666,96.3454,65.65,"['elu', 'elu', 'relu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.016666666666666666,97.2892,94.49,"['rrelu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.5784,60.48,"['elu', 'elu', 'elu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.016666666666666666,97.514,85.15,"['elu', 'relu', 'rrelu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.6054,78.36,"['elu', 'relu', 'relu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.016666666666666666,97.3488,91.6,"['relu', 'rrelu', 'rrelu', 'rrelu', 'rrelu']","('avg', 'avg')"
10,0.016666666666666666,97.2514,73.11,"['elu', 'rrelu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,96.7952,69.45,"['elu', 'elu', 'rrelu', 'rrelu', 'celu']","('avg', 'avg')"
10,0.016666666666666666,97.505,97.85,"['relu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
